"treeID","x","y","height_m"
519,712556.6,3909956.6,15.6590003967285
520,712566.2,3909956.6,16.3669986724854
521,712439,3909956.2,11.7049980163574
522,712489.8,3909956.2,8.65800094604492
523,712529,3909956.2,7.63699913024902
524,712578.6,3909956.2,11.0129976272583
525,712585.4,3909956.2,9.88900089263916
526,712674.6,3909956.2,2.5060031414032
527,712688.2,3909956.2,2.06700277328491
528,712419.4,3909955.8,2.40700244903564
529,712464.2,3909955.8,17.6070022583008
530,712469,3909955.8,14.6950016021729
531,712543.8,3909955.8,8.90699768066406
532,712597.4,3909955.8,3.68400239944458
533,712612.6,3909955.8,4.86800003051758
534,712619,3909955.8,4.23699760437012
535,712635.4,3909955.8,3.80000066757202
536,712526.2,3909955.4,7.58799934387207
537,712672.2,3909955.4,2.50299644470215
538,712452.2,3909954.6,2.03000330924988
539,712483,3909954.6,10.2049980163574
540,712579.4,3909954.6,10.5990009307861
541,712655.8,3909954.6,2.0509979724884
542,712487,3909954.2,9.47999858856201
543,712490.2,3909954.2,8.89100360870361
544,712528.6,3909954.2,7.85799789428711
545,712449.8,3909953.8,4.10900115966797
546,712464.2,3909953.8,16.3950023651123
547,712573,3909953.8,7.7630033493042
548,712457.8,3909953.4,5.31099796295166
549,712616.2,3909953.4,3.72699737548828
550,712618.6,3909953.4,4.12900114059448
551,712566.2,3909953,17.1529998779297
552,712607.8,3909953,4.41200065612793
553,712432.6,3909952.6,12.0190010070801
554,712453,3909952.6,3.32499957084656
555,712546.2,3909952.6,5.95899772644043
556,712560.6,3909952.6,12.0220022201538
557,712594.6,3909952.6,5.49999809265137
558,712430.2,3909952.2,12.3799962997437
559,712583.4,3909952.2,9.78900051116943
560,712554.2,3909951.8,15.5460023880005
561,712591,3909951.8,5.13100099563599
562,712675.8,3909951.8,2.08400344848633
563,712429,3909951.4,12.7879981994629
564,712491.4,3909951.4,6.18000173568726
565,712529.4,3909951.4,7.19700193405151
566,712687.8,3909951.4,2.21600222587585
567,712424.2,3909951,10.4689979553223
568,712559.8,3909950.6,11.3000011444092
569,712614.6,3909950.6,2.91999912261963
570,712435,3909950.2,13.1480007171631
571,712475,3909950.2,11.326997756958
572,712551.8,3909950.2,9.37300395965576
573,712432.6,3909949.8,13.6240005493164
574,712463.4,3909949.8,17.2290000915527
575,712483.4,3909949.8,9.10999774932861
576,712454.2,3909949.4,2.64199876785278
577,712556.6,3909949.4,6.5260009765625
578,712427.4,3909948.6,12.7809991836548
579,712414.6,3909948.2,5.70900249481201
580,712472.6,3909948.2,11.4729995727539
581,712487.4,3909948.2,6.97000122070312
582,712429.8,3909947.8,13.1759967803955
583,712433.8,3909947.8,13.5939970016479
584,712439,3909947.8,11.2590036392212
585,712600.6,3909947.8,3.18200349807739
586,712455.4,3909947.4,2.61999821662903
587,712605.4,3909947.4,2.24499702453613
588,712688.2,3909947.4,2.25199842453003
589,712477.4,3909947,12.6160020828247
590,712569.4,3909947,9.36599922180176
591,712461.8,3909946.6,15.1470022201538
592,712465.4,3909946.6,15.1030025482178
593,712467.4,3909946.6,13.4819993972778
594,712635.8,3909946.6,8.05499839782715
595,712481.4,3909946.2,7.91300249099731
596,712589,3909946.2,4.53500270843506
597,712633.4,3909946.2,8.29000377655029
598,712423.4,3909945.8,11.7599992752075
599,712427,3909945.8,12.4400014877319
600,712430.2,3909945.8,13.3470029830933
601,712435,3909945.8,13.5850038528442
602,712557.8,3909945.8,6.35000133514404
603,712591.8,3909945.4,3.72400236129761
604,712483.8,3909945,6.06299829483032
605,712561.8,3909945,8.4839973449707
606,712582.6,3909945,7.70900249481201
607,712426.6,3909944.6,12.5710029602051
608,712431,3909944.6,13.342999458313
609,712634.2,3909944.6,8.38400363922119
610,712681.8,3909944.6,8.29600238800049
611,712416.2,3909944.2,6.26000118255615
612,712453.8,3909944.2,2.53500270843506
613,712584.2,3909944.2,7.63999652862549
614,712573.4,3909943.8,3.23900008201599
615,712593.8,3909943.8,3.86099624633789
616,712620.2,3909943.8,2.25200009346008
617,712631,3909943.8,7.38999891281128
618,712676.6,3909943.8,12.8130035400391
619,712689,3909943.8,6.2069981098175
620,712424.6,3909943.4,12.7490005493164
621,712569.8,3909943.4,5.26300096511841
622,712580.2,3909943.4,7.25899887084961
623,712599.4,3909943.4,3.99299955368042
624,712664.2,3909943.4,7.69099760055542
625,712673.8,3909943.4,8.23499870300293
626,712428.6,3909943,13.1699981689453
627,712641.4,3909943,8.45600318908691
628,712577.4,3909942.6,5.61599731445312
629,712660.2,3909942.6,7.5630030632019
630,712671.4,3909942.6,5.53300285339355
631,712678.6,3909942.6,12.2410001754761
632,712420.6,3909942.2,10.4849977493286
633,712583.8,3909942.2,7.80200004577637
